DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB02,1,1997,6,16,001a,tu,,17,19.16,1.97,0.28,0.00,0.00,
PAB02,1,1997,6,16,001a,tu,,18,22.31,0.03,0.27,0.00,0.00,
PAB02,1,1997,6,16,001a,tu,,19,24.90,1.99,0.15,0.00,0.00,
PAB02,1,1997,6,16,001a,tu,,20,27.08,0.84,0.38,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,1 ,27.07,0.35,1.10,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,2 ,15.75,3.57,1.71,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,3 ,27.90,0.70,2.35,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,4 ,21.08,3.89,1.50,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,5 ,20.82,5.69,0.82,0.00,2.98,
PAB02,1,1997,6,30,001a,tu,,6 ,28.64,1.19,2.14,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,7 ,29.98,0.00,2.24,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,8 ,24.03,0.04,1.23,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,9 ,22.65,0.86,1.61,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,10,31.90,1.19,1.62,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,11,9.20,2.57,1.59,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,12,24.55,0.57,2.79,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,13,26.42,0.58,2.96,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,14,27.89,0.00,3.00,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,15,25.58,0.67,2.19,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,16,32.18,2.15,2.19,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,17,23.52,1.54,1.93,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,18,24.31,0.78,3.40,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,19,26.73,0.32,2.51,0.00,0.00,
PAB02,1,1997,6,30,001a,tu,,20,41.74,1.20,3.02,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,1 ,34.85,0.24,4.53,0.00,21.06,
PAB02,1,1997,7,14,001a,tu,,2 ,29.57,0.73,4.26,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,3 ,32.74,0.20,4.07,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,4 ,28.49,0.75,2.51,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,5 ,21.29,7.48,1.56,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,6 ,28.62,1.08,3.34,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,7 ,24.62,3.90,2.70,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,8 ,32.59,0.14,4.15,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,9 ,29.59,0.18,2.79,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,10,34.39,0.53,2.65,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,11,11.09,0.70,1.52,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,12,47.11,0.11,5.57,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,13,21.81,10.70,3.13,0.00,0.27,
PAB02,1,1997,7,14,001a,tu,,14,35.86,0.03,3.21,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,15,31.13,1.95,5.45,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,16,37.89,1.53,4.37,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,17,28.45,1.09,3.00,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,18,31.29,3.38,3.65,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,19,39.51,1.75,2.42,0.00,0.00,
PAB02,1,1997,7,14,001a,tu,,20,35.21,0.53,1.99,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,1 ,30.36,2.02,4.24,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,2 ,22.53,0.05,4.76,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,3 ,21.70,0.71,5.82,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,4 ,26.82,1.94,4.05,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,5 ,17.03,10.81,2.08,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,6 ,32.49,1.36,4.90,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,7 ,26.35,0.41,4.00,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,8 ,24.01,0.24,3.54,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,9 ,27.44,1.69,3.57,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,10,30.20,0.15,4.39,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,11,16.90,0.39,2.90,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,12,36.12,0.14,3.98,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,13,31.43,0.16,7.75,0.00,8.62,
PAB02,1,1997,7,29,001a,tu,,14,37.67,0.37,7.86,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,15,26.59,0.20,6.29,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,16,39.13,1.08,6.02,0.00,2.79,
PAB02,1,1997,7,29,001a,tu,,17,26.01,0.08,4.82,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,18,40.72,2.42,7.56,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,19,27.64,1.39,4.24,0.00,0.00,
PAB02,1,1997,7,29,001a,tu,,20,35.49,0.65,6.86,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,1 ,36.89,0.23,9.93,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,2 ,22.30,0.96,4.98,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,3 ,22.15,3.37,5.40,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,4 ,31.28,0.87,6.99,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,5 ,31.45,0.98,9.21,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,6 ,20.50,1.25,5.18,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,7 ,36.65,0.10,7.89,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,8 ,30.00,0.05,5.55,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,9 ,23.77,3.18,5.48,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,10,30.19,0.05,5.33,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,11,8.30,0.22,1.99,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,12,37.60,1.37,6.16,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,13,30.56,0.82,8.17,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,14,26.60,0.00,7.01,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,15,27.01,1.38,8.37,0.00,24.67,
PAB02,1,1997,8,11,001a,tu,,16,26.68,1.08,6.79,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,17,28.99,0.60,6.51,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,18,36.80,2.54,9.53,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,19,41.18,0.63,6.11,0.00,0.00,
PAB02,1,1997,8,11,001a,tu,,20,45.81,0.26,7.85,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,1 ,30.60,1.27,7.15,0.00,6.02,
PAB02,1,1997,8,22,001a,tu,,2 ,27.53,0.07,5.62,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,3 ,27.71,0.86,9.16,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,4 ,34.82,4.65,9.13,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,5 ,26.63,4.94,7.10,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,6 ,31.23,1.63,11.39,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,7 ,29.15,0.84,6.20,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,8 ,37.05,0.79,7.79,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,9 ,29.93,1.05,8.40,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,10,38.68,0.31,9.00,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,11,46.53,0.15,11.46,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,12,38.58,0.24,11.74,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,13,30.76,1.66,12.37,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,14,32.44,0.00,10.66,0.00,3.37,
PAB02,1,1997,8,22,001a,tu,,15,26.24,0.52,10.70,0.00,17.13,
PAB02,1,1997,8,22,001a,tu,,16,31.47,2.51,10.26,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,17,26.06,0.91,8.65,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,18,24.49,1.60,10.29,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,19,27.97,0.29,4.96,0.00,0.00,
PAB02,1,1997,8,22,001a,tu,,20,44.16,1.59,9.03,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,1 ,33.37,0.00,7.42,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,2 ,28.88,0.80,9.54,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,3 ,32.19,2.02,11.21,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,4 ,26.37,0.69,6.81,0.00,18.12,
PAB02,1,1997,9,8,001a,tu,,5 ,17.63,1.05,6.24,0.00,8.81,
PAB02,1,1997,9,8,001a,tu,,6 ,36.82,1.31,6.63,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,7 ,46.50,0.09,10.31,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,8 ,36.95,0.77,9.31,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,9 ,28.94,2.99,13.18,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,10,28.77,0.18,7.89,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,11,15.49,0.00,6.96,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,12,21.34,0.60,9.52,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,13,20.07,0.00,5.96,0.00,3.02,
PAB02,1,1997,9,8,001a,tu,,14,45.26,0.81,12.34,0.00,0.46,
PAB02,1,1997,9,8,001a,tu,,15,30.67,0.47,15.68,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,16,29.67,0.60,8.77,0.00,4.82,
PAB02,1,1997,9,8,001a,tu,,17,23.79,1.28,9.51,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,18,25.46,1.66,7.49,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,19,39.48,3.10,8.01,0.00,0.00,
PAB02,1,1997,9,8,001a,tu,,20,42.94,0.52,11.46,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,1 ,24.18,1.12,7.03,0.00,36.18,
PAB02,1,1997,9,26,001a,tu,,2 ,24.89,0.06,10.80,0.00,0.03,
PAB02,1,1997,9,26,001a,tu,,3 ,28.97,16.95,10.52,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,4 ,29.14,0.74,8.99,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,5 ,24.28,0.13,10.19,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,6 ,21.67,0.00,11.16,0.00,1.26,
PAB02,1,1997,9,26,001a,tu,,7 ,28.31,0.56,8.23,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,8 ,29.10,0.39,6.74,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,9 ,23.12,0.36,9.99,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,10,29.81,0.54,10.84,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,11,20.18,0.52,6.12,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,12,25.87,0.74,13.66,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,13,19.15,0.38,8.01,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,14,30.19,1.92,12.62,0.00,0.82,
PAB02,1,1997,9,26,001a,tu,,15,33.84,2.75,16.19,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,16,30.93,0.17,13.60,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,17,23.63,22.13,12.01,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,18,23.58,0.87,7.85,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,19,21.80,3.09,10.31,0.00,0.00,
PAB02,1,1997,9,26,001a,tu,,20,29.35,0.24,11.27,0.00,0.00,
PAB02,1,1997,5,19,020a,tu,,1 ,4.80,0.00,0.46,56.60,0.00,
PAB02,1,1997,5,19,020a,tu,,2 ,4.19,0.21,1.58,59.34,0.00,
PAB02,1,1997,5,19,020a,tu,,3 ,4.79,0.66,1.20,51.52,0.00,
PAB02,1,1997,5,19,020a,tu,,4 ,7.76,0.64,0.38,60.89,0.00,
PAB02,1,1997,5,19,020a,tu,,5 ,4.22,0.00,0.84,62.70,0.00,
PAB02,1,1997,5,19,020a,tu,,6 ,5.32,0.50,0.82,102.55,1.58,
PAB02,1,1997,5,19,020a,tu,,7 ,6.25,0.15,0.86,48.58,4.76,
PAB02,1,1997,5,19,020a,tu,,8 ,4.22,5.06,0.48,100.48,0.00,
PAB02,1,1997,5,19,020a,tu,,9 ,3.37,2.63,0.37,61.16,0.63,
PAB02,1,1997,5,19,020a,tu,,10,2.29,1.27,0.12,79.58,0.38,
PAB02,1,1997,5,19,020a,tu,,11,3.30,6.79,0.69,52.97,0.00,
PAB02,1,1997,5,19,020a,tu,,12,2.06,0.51,0.11,73.36,0.00,
PAB02,1,1997,5,19,020a,tu,,13,1.77,0.60,0.44,76.80,0.00,
PAB02,1,1997,5,19,020a,tu,,14,4.46,0.54,1.78,82.55,0.00,
PAB02,1,1997,5,19,020a,tu,,15,4.37,0.06,1.16,103.79,0.00,
PAB02,1,1997,5,19,020a,tu,,16,3.20,0.17,0.90,92.61,0.00,
PAB02,1,1997,5,19,020a,tu,,17,0.54,0.81,0.51,83.78,0.00,
PAB02,1,1997,5,19,020a,tu,,18,4.54,0.55,0.15,94.17,27.64,
PAB02,1,1997,5,19,020a,tu,,19,2.82,0.14,0.42,107.24,6.56,
PAB02,1,1997,5,19,020a,tu,,20,4.96,1.26,0.49,89.82,0.00,
PAB02,1,1997,6,2,020a,tu,,1 ,16.92,0.00,2.41,60.33,0.00,
PAB02,1,1997,6,2,020a,tu,,2 ,16.66,0.00,1.87,56.89,0.00,
PAB02,1,1997,6,2,020a,tu,,3 ,11.28,6.45,0.96,54.42,0.00,
PAB02,1,1997,6,2,020a,tu,,4 ,14.43,2.74,1.27,94.14,0.00,
PAB02,1,1997,6,2,020a,tu,,5 ,19.55,0.45,0.50,73.89,0.00,
PAB02,1,1997,6,2,020a,tu,,6 ,11.54,0.17,0.77,92.30,0.00,
PAB02,1,1997,6,2,020a,tu,,7 ,7.66,0.42,0.93,69.64,0.53,
PAB02,1,1997,6,2,020a,tu,,8 ,9.62,15.83,1.18,34.41,1.92,
PAB02,1,1997,6,2,020a,tu,,9 ,10.25,10.66,0.55,37.19,0.00,
PAB02,1,1997,6,2,020a,tu,,10,4.69,0.29,0.07,62.10,0.00,
PAB02,1,1997,6,2,020a,tu,,11,12.01,2.06,1.51,83.74,0.00,
PAB02,1,1997,6,2,020a,tu,,12,8.11,1.09,0.21,63.85,9.69,
PAB02,1,1997,6,2,020a,tu,,13,5.25,0.86,0.16,88.75,1.36,
PAB02,1,1997,6,2,020a,tu,,14,6.11,0.74,0.34,61.66,0.00,
PAB02,1,1997,6,2,020a,tu,,15,14.14,0.00,1.13,62.46,0.00,
PAB02,1,1997,6,2,020a,tu,,16,8.17,0.88,1.10,113.79,0.00,
PAB02,1,1997,6,2,020a,tu,,17,5.29,0.86,0.57,96.89,0.00,
PAB02,1,1997,6,2,020a,tu,,18,14.02,4.73,0.22,120.83,0.00,
PAB02,1,1997,6,2,020a,tu,,19,5.14,0.55,0.36,73.03,0.00,
PAB02,1,1997,6,2,020a,tu,,20,12.56,1.77,0.45,86.78,1.91,
PAB02,1,1997,6,16,020a,tu,,1 ,20.65,0.50,4.07,88.48,0.00,
PAB02,1,1997,6,16,020a,tu,,2 ,23.55,0.09,1.49,58.73,0.00,
PAB02,1,1997,6,16,020a,tu,,3 ,16.02,4.85,0.93,83.54,0.00,
PAB02,1,1997,6,16,020a,tu,,4 ,20.23,0.84,2.26,82.45,0.00,
PAB02,1,1997,6,16,020a,tu,,5 ,22.37,1.93,1.01,105.04,0.00,
PAB02,1,1997,6,16,020a,tu,,6 ,16.34,10.80,1.02,72.00,3.15,
PAB02,1,1997,6,16,020a,tu,,7 ,17.11,11.60,0.94,95.02,1.05,
PAB02,1,1997,6,16,020a,tu,,8 ,11.88,9.41,1.09,65.02,0.00,
PAB02,1,1997,6,16,020a,tu,,9 ,16.34,8.26,0.92,72.36,0.00,
PAB02,1,1997,6,16,020a,tu,,10,9.23,1.72,0.25,90.14,6.79,
PAB02,1,1997,6,16,020a,tu,,11,9.90,5.52,1.51,61.10,0.00,
PAB02,1,1997,6,16,020a,tu,,12,16.15,2.36,0.46,89.35,4.88,
PAB02,1,1997,6,16,020a,tu,,13,9.10,0.87,0.35,76.63,9.42,
PAB02,1,1997,6,16,020a,tu,,14,12.81,0.57,0.92,131.24,1.39,
PAB02,1,1997,6,16,020a,tu,,15,33.74,0.01,2.39,131.38,23.65,
PAB02,1,1997,6,16,020a,tu,,16,4.56,2.50,1.80,82.27,8.38,
PAB02,1,1997,6,16,020a,tu,,17,12.53,0.27,0.83,73.92,0.00,
PAB02,1,1997,6,16,020a,tu,,18,11.69,2.23,1.49,55.24,0.00,
PAB02,1,1997,6,16,020a,tu,,19,14.20,6.99,1.15,63.37,0.00,
PAB02,1,1997,6,16,020a,tu,,20,10.39,4.09,0.91,57.25,0.00,
PAB02,1,1997,6,30,020a,tu,,1 ,31.65,0.01,1.58,120.43,0.00,
PAB02,1,1997,6,30,020a,tu,,2 ,30.21,8.03,2.48,57.79,0.00,
PAB02,1,1997,6,30,020a,tu,,3 ,39.34,0.00,3.88,80.21,0.00,
PAB02,1,1997,6,30,020a,tu,,4 ,20.11,7.44,2.09,84.20,0.00,
PAB02,1,1997,6,30,020a,tu,,5 ,21.31,1.94,2.48,86.49,0.00,
PAB02,1,1997,6,30,020a,tu,,6 ,30.56,2.66,2.52,41.43,7.08,
PAB02,1,1997,6,30,020a,tu,,7 ,11.71,16.65,1.12,72.06,0.00,
PAB02,1,1997,6,30,020a,tu,,8 ,20.10,6.94,2.33,48.26,0.63,
PAB02,1,1997,6,30,020a,tu,,9 ,15.90,4.73,1.13,93.59,43.88,
PAB02,1,1997,6,30,020a,tu,,10,16.52,0.89,0.47,73.59,1.58,
PAB02,1,1997,6,30,020a,tu,,11,10.14,8.39,0.86,55.02,0.00,
PAB02,1,1997,6,30,020a,tu,,12,20.20,2.45,1.09,79.99,8.04,
PAB02,1,1997,6,30,020a,tu,,13,24.41,2.58,2.72,103.05,0.22,
PAB02,1,1997,6,30,020a,tu,,14,21.73,0.14,2.99,91.26,0.00,
PAB02,1,1997,6,30,020a,tu,,15,18.39,0.00,1.85,105.16,36.76,
PAB02,1,1997,6,30,020a,tu,,16,17.83,9.26,2.57,69.56,0.00,
PAB02,1,1997,6,30,020a,tu,,17,17.80,4.42,1.97,69.27,0.00,
PAB02,1,1997,6,30,020a,tu,,18,17.42,9.83,2.25,84.83,18.54,
PAB02,1,1997,6,30,020a,tu,,19,16.04,0.54,1.69,80.98,22.57,
PAB02,1,1997,6,30,020a,tu,,20,17.76,0.41,2.36,60.16,18.22,
PAB02,1,1997,7,14,020a,tu,,1 ,23.99,0.00,2.91,100.49,0.00,
PAB02,1,1997,7,14,020a,tu,,2 ,18.52,11.66,1.93,59.03,0.00,
PAB02,1,1997,7,14,020a,tu,,3 ,38.21,0.62,1.31,81.44,0.00,
PAB02,1,1997,7,14,020a,tu,,4 ,32.48,1.77,1.84,101.56,0.00,
PAB02,1,1997,7,14,020a,tu,,5 ,18.79,9.36,1.52,73.72,11.67,
PAB02,1,1997,7,14,020a,tu,,6 ,19.85,0.28,2.60,66.55,6.90,
PAB02,1,1997,7,14,020a,tu,,7 ,20.79,11.19,3.39,67.21,7.38,
PAB02,1,1997,7,14,020a,tu,,8 ,16.26,20.60,1.84,64.20,0.00,
PAB02,1,1997,7,14,020a,tu,,9 ,21.95,15.53,1.35,47.57,0.00,
PAB02,1,1997,7,14,020a,tu,,10,36.35,1.58,1.89,96.66,0.00,
PAB02,1,1997,7,14,020a,tu,,11,23.28,8.97,3.42,103.44,0.00,
PAB02,1,1997,7,14,020a,tu,,12,12.46,4.59,1.70,61.25,9.94,
PAB02,1,1997,7,14,020a,tu,,13,15.34,5.27,1.37,97.84,44.46,
PAB02,1,1997,7,14,020a,tu,,14,35.02,0.10,2.73,74.49,0.00,
PAB02,1,1997,7,14,020a,tu,,15,22.40,0.00,4.68,65.69,19.00,
PAB02,1,1997,7,14,020a,tu,,16,24.27,3.01,1.52,88.76,0.00,
PAB02,1,1997,7,14,020a,tu,,17,10.02,6.23,1.70,69.00,0.00,
PAB02,1,1997,7,14,020a,tu,,18,31.93,1.28,3.02,69.16,0.00,
PAB02,1,1997,7,14,020a,tu,,19,24.69,6.52,1.90,84.69,9.16,
PAB02,1,1997,7,14,020a,tu,,20,40.74,2.02,4.69,105.67,0.00,
PAB02,1,1997,7,29,020a,tu,,1 ,36.84,0.00,6.54,75.84,0.00,
PAB02,1,1997,7,29,020a,tu,,2 ,24.42,8.00,2.24,69.61,0.00,
PAB02,1,1997,7,29,020a,tu,,3 ,22.93,0.14,8.66,114.28,0.00,
PAB02,1,1997,7,29,020a,tu,,4 ,25.17,3.19,2.25,70.18,0.00,
PAB02,1,1997,7,29,020a,tu,,5 ,13.95,3.97,1.93,84.34,0.00,
PAB02,1,1997,7,29,020a,tu,,6 ,14.41,12.82,1.35,54.47,0.00,
PAB02,1,1997,7,29,020a,tu,,7 ,16.76,3.02,2.06,62.79,10.17,
PAB02,1,1997,7,29,020a,tu,,8 ,14.67,13.26,2.94,65.76,0.00,
PAB02,1,1997,7,29,020a,tu,,9 ,29.17,6.81,3.29,79.16,0.00,
PAB02,1,1997,7,29,020a,tu,,10,33.12,0.11,2.38,91.21,0.00,
PAB02,1,1997,7,29,020a,tu,,11,11.91,3.55,0.93,88.46,0.00,
PAB02,1,1997,7,29,020a,tu,,12,22.01,1.14,3.28,75.87,8.68,
PAB02,1,1997,7,29,020a,tu,,13,30.10,6.37,3.46,60.14,0.00,
PAB02,1,1997,7,29,020a,tu,,14,20.88,1.38,1.58,73.73,0.00,
PAB02,1,1997,7,29,020a,tu,,15,22.68,0.00,4.73,60.82,0.04,
PAB02,1,1997,7,29,020a,tu,,16,52.99,0.12,6.72,150.15,0.00,
PAB02,1,1997,7,29,020a,tu,,17,36.45,12.78,4.25,98.88,0.00,
PAB02,1,1997,7,29,020a,tu,,18,21.38,6.04,3.31,54.20,12.66,
PAB02,1,1997,7,29,020a,tu,,19,22.30,5.93,1.94,57.20,0.00,
PAB02,1,1997,7,29,020a,tu,,20,26.89,1.70,3.35,58.60,0.00,
PAB02,1,1997,8,11,020a,tu,,1 ,9.65,2.08,1.88,67.61,4.56,
PAB02,1,1997,8,11,020a,tu,,2 ,34.15,15.79,4.72,72.78,7.91,
PAB02,1,1997,8,11,020a,tu,,3 ,42.58,0.00,3.98,83.07,0.11,
PAB02,1,1997,8,11,020a,tu,,4 ,24.50,9.39,2.23,68.75,0.00,
PAB02,1,1997,8,11,020a,tu,,5 ,14.72,0.41,1.21,71.07,0.00,
PAB02,1,1997,8,11,020a,tu,,6 ,5.06,7.31,1.65,61.57,0.00,
PAB02,1,1997,8,11,020a,tu,,7 ,11.02,4.32,1.97,73.65,5.35,
PAB02,1,1997,8,11,020a,tu,,8 ,7.40,26.19,2.88,38.51,2.76,
PAB02,1,1997,8,11,020a,tu,,9 ,13.40,8.75,3.07,61.50,0.00,
PAB02,1,1997,8,11,020a,tu,,10,27.86,1.07,2.73,87.90,0.00,
PAB02,1,1997,8,11,020a,tu,,11,18.74,1.32,3.54,71.58,0.00,
PAB02,1,1997,8,11,020a,tu,,12,20.60,0.15,5.88,51.15,0.00,
PAB02,1,1997,8,11,020a,tu,,13,15.62,6.46,4.18,64.12,8.50,
PAB02,1,1997,8,11,020a,tu,,14,37.14,7.44,3.82,86.21,0.00,
PAB02,1,1997,8,11,020a,tu,,15,49.56,0.00,7.11,110.35,0.00,
PAB02,1,1997,8,11,020a,tu,,16,22.47,1.71,4.12,77.21,0.00,
PAB02,1,1997,8,11,020a,tu,,17,38.95,7.01,12.11,90.09,1.17,
PAB02,1,1997,8,11,020a,tu,,18,25.19,2.17,8.02,93.91,9.25,
PAB02,1,1997,8,11,020a,tu,,19,19.74,3.06,2.63,76.54,26.46,
PAB02,1,1997,8,11,020a,tu,,20,23.69,0.00,2.74,63.86,21.84,
PAB02,1,1997,8,22,020a,tu,,1 ,39.72,3.30,6.73,78.82,0.00,
PAB02,1,1997,8,22,020a,tu,,2 ,26.20,16.32,5.42,58.28,0.00,
PAB02,1,1997,8,22,020a,tu,,3 ,41.11,0.99,4.80,105.56,0.00,
PAB02,1,1997,8,22,020a,tu,,4 ,33.23,18.94,6.27,74.99,0.00,
PAB02,1,1997,8,22,020a,tu,,5 ,20.77,6.31,2.92,70.36,0.00,
PAB02,1,1997,8,22,020a,tu,,6 ,22.79,11.37,4.70,91.42,0.00,
PAB02,1,1997,8,22,020a,tu,,7 ,18.04,5.11,5.47,101.05,2.10,
PAB02,1,1997,8,22,020a,tu,,8 ,32.90,6.12,4.67,99.10,0.00,plot 8 clipped next
PAB02,1,1997,8,22,020a,tu,,9 ,28.41,5.75,4.62,99.83,0.00,to #9 due to
PAB02,1,1997,8,22,020a,tu,,10,32.08,1.43,3.53,112.45,6.78,wasps
PAB02,1,1997,8,22,020a,tu,,11,33.58,0.84,6.49,105.82,18.77,
PAB02,1,1997,8,22,020a,tu,,12,23.63,1.62,5.51,87.32,2.32,
PAB02,1,1997,8,22,020a,tu,,13,30.57,7.82,9.02,90.84,2.55,
PAB02,1,1997,8,22,020a,tu,,14,4.49,0.20,0.71,82.06,0.00,
PAB02,1,1997,8,22,020a,tu,,15,33.05,0.83,4.86,113.05,0.00,
PAB02,1,1997,8,22,020a,tu,,16,26.43,0.00,2.84,97.78,0.00,
PAB02,1,1997,8,22,020a,tu,,17,18.29,8.93,7.66,58.59,0.00,
PAB02,1,1997,8,22,020a,tu,,18,14.78,1.08,3.11,71.03,43.20,
PAB02,1,1997,8,22,020a,tu,,19,23.77,1.81,2.95,114.45,7.06,
PAB02,1,1997,8,22,020a,tu,,20,33.07,1.70,4.50,73.07,0.00,
PAB02,1,1997,9,8,020a,tu,,1 ,41.67,0.10,6.68,90.25,0.00,
PAB02,1,1997,9,8,020a,tu,,2 ,13.76,39.81,2.73,140.93,0.00,
PAB02,1,1997,9,8,020a,tu,,3 ,21.92,4.18,5.41,91.11,0.00,
PAB02,1,1997,9,8,020a,tu,,4 ,27.48,2.08,5.03,102.90,0.00,
PAB02,1,1997,9,8,020a,tu,,5 ,22.44,17.71,5.08,87.92,17.28,
